book_id,book_title,language,speaker_id,section_id,section_number,section_title,playtime,audio_link,file_id
14929,Grandpa's Darlings,English,3157,490041,1,"""Seepins""",877,https://www.archive.org/download/grandpas_darlings_2005_librivox/grandpasdarlings_01_pansy.mp3,grandpasdarlings_01_pansy
14930,Bible (YLT) NT 04: John,English,13278,490068,1,Chapter 1,405,https://www.archive.org/download/john_ylt_2011_librivox/john_01_ylt.mp3,john_01_ylt
14931,Bible (YLT) NT 06: Epistle to the Romans,English,3157,490089,1,Chapters 1-2,570,https://www.archive.org/download/bible_ylt_nt_06_romans_2004_librivox/epistletotheromans_01_ylt.mp3,epistletotheromans_01_ylt
14932,"Great Events by Famous Historians, Volume 04",English,5872,490097,1,An Outline Narrative,1440,https://www.archive.org/download/great_events_famous_historians_4_2007_librivox/greatevents4_00_horne.mp3,greatevents4_00_horne
14933,"“The Flu”: A Brief History of Influenza in U. S. America, Europe, Hawaii",English,13638,490133,1,Preface and Bibliography,195,https://www.archive.org/download/flu_2005_librivox/flu_00_mouritz.mp3,flu_00_mouritz
14934,Charles Dickens' Children Stories - Retold by His Grandaughter,English,13984,490139,1,TROTTY VECK AND HIS DAUGHTER MEG,441,https://www.archive.org/download/dickenschildrenstories_2004_librivox/dickenschildrenstories_01_dickens.mp3,dickenschildrenstories_01_dickens
14935,"Work Of The Sisters During The Epidemic Of Influenza October, 1918",English,6454,490151,1,"Introduction; Sisters Of The Blessed Sacrament; Sisters Of The Third Order Of St. Francis; Sisters Of The Holy Child, St. Edward’s (Pages 1-11)",1251,https://www.archive.org/download/work_of_the_sisters_2004_librivox/worksistersepidemic1918_01_tourscher.mp3,worksistersepidemic1918_01_tourscher
14937,National Geographic Magazine Vol. 09 - 02. February 1898,English,8425,490208,1,Gardiner Greene Hubbard,1039,https://www.archive.org/download/ngm09_02_2008_librivox/ngm09_02_01.mp3,ngm09_02_01
14938,"Americans All, Immigrants All",English,204,490214,1,The Programs and Their Purposes,442,https://www.archive.org/download/americans_all_immigrants_all_2003_librivox/americanall_01_officeofeduc.mp3,americanall_01_officeofeduc
14939,Pause,English,8786,490234,1,The Pause - Read by BK,80,https://www.archive.org/download/the_pause_2003.poem_librivox/pause_moodie_bk.mp3,pause_moodie_bk
14940,Epidemics of the Middle Ages,English,13587,490250,1,General Preface,490,https://www.archive.org/download/epidemicsofthemiddle_ages_2011_librivox/epidemicsmiddleages_01_hecker.mp3,epidemicsmiddleages_01_hecker
14941,Bill the Conqueror,English,12055,490280,1,Chapter 1,2728,https://www.archive.org/download/billtheconqueror_2005_librivox/billtheconqueror_01_wodehouse.mp3,billtheconqueror_01_wodehouse
14942,Bunny Brothers,English,14476,490313,1,Naughty Pinkie,544,https://www.archive.org/download/bunny_brothers_2007_librivox/bunny_brothers_01_clayton.mp3,bunny_brothers_01_clayton
14943,History of Astronomy,English,8425,490323,1,Preface,366,https://www.archive.org/download/history_of_astronomy_2005_librivox/historyofastronomy_00_forbes.mp3,historyofastronomy_00_forbes
14944,In a Belgian Garden and Other Poems,English,8786,490339,1,Introduction,104,https://www.archive.org/download/inbelgiangarden_2004_librivox/inbelgiangarden_00_call.mp3,inbelgiangarden_00_call
14946,Pee-Wee Harris in Luck,English,13278,490371,1,The Art of Choosing,389,https://www.archive.org/download/pee-wee_harris_in_luck_2006_librivox/peeweeharrisinluck_01_fitzhugh.mp3,peeweeharrisinluck_01_fitzhugh
14947,Short Ghost and Horror Collection 037,English,11607,490412,1,An Arrest,294,https://www.archive.org/download/ghohor037_2004_librivox/ghohor037_arrest_bierce_dg.mp3,ghohor037_arrest_bierce_dg
14948,Bible (WNT) NT 12: Colossians,English,2149,490429,1,Colossians,947,https://www.archive.org/download/colossians_wnt_2004_librivox/colossians_01_wnt.mp3,colossians_01_wnt
14949,Journey Round My Room,English,13977,490430,1,Preface,266,https://www.archive.org/download/journeyroundmyroom_2005_librivox/journeyroundmyroom_00_maistre.mp3,journeyroundmyroom_00_maistre
14950,Flaming Youth,English,13998,490477,1,Introduction,152,https://www.archive.org/download/flamingyouth_2105_librivox/flamingyouth_00_adams.mp3,flamingyouth_00_adams
14951,"La Salle, Discovery of The Great West",English,8576,490514,1,Introduction,328,https://www.archive.org/download/lasallediscoverygreatwest_2008_librivox/lasalle_00_parkman.mp3,lasalle_00_parkman
14955,Uncanny Stories,English,12284,490632,1,Where their Fire is not Quenched,2983,https://www.archive.org/download/uncannystories_2007_librivox/uncannystories_01_sinclair.mp3,uncannystories_01_sinclair
14956,"Marie Antoinette Romances, Vol 1: Balsamo, The Magician",English,9017,490640,1,The Grand Master of the Secret Society,2700,https://www.archive.org/download/marie_antoinette_1_balsamo_2005_librivox/marieantoinette1_01_dumas.mp3,marieantoinette1_01_dumas
14957,"Mark Twain in the New York Times, Part Six (1910-1919)",English,107,490687,1,"January 6, 1910 - MARK TWAIN GOES BACK",75,https://www.archive.org/download/marktwain_nyt6_2004_librivox/marktwaininthenewyorktimes6_01_twain.mp3,marktwaininthenewyorktimes6_01_twain
14958,"Blackie, A Lost Cat",English,13895,490784,1,Blackie Hears Something,626,https://www.archive.org/download/blackiealostcat_2004_librivox/blackiealostcat_01_barnum.mp3,blackiealostcat_01_barnum
14959,Time Machine (version 5),English,5717,490797,1,I,1333,https://www.archive.org/download/thetimemachine_2004_librivox/thetimemachine_01_wells.mp3,thetimemachine_01_wells
14962,Five Nations Vol II,English,12536,490873,1,The Old Issue,366,https://www.archive.org/download/fivenations2_2004_librivox/fivenationsvol2_01_kipling.mp3,fivenationsvol2_01_kipling
14963,Diggers in the Earth,English,10995,490899,1,In a Coal Mine,760,https://www.archive.org/download/diggersintheearth_2005_librivox/diggersintheearth_01_tappan.mp3,diggersintheearth_01_tappan
14967,Myths and Fables of To-day,English,13281,491043,1,A Reckoning with Time,1516,https://www.archive.org/download/mythsandfables_2008_librivox/mythsandfables_01_drake.mp3,mythsandfables_01_drake
14968,Mark of Zorro,English,204,491058,1,"Pedro, the Boaster",735,https://www.archive.org/download/mark_of_zorro_mfs_2005_librivox/markofzorro_01_mcculley.mp3,markofzorro_01_mcculley
14969,Uselessness,English,8786,491104,1,Uselessness - Read by BK,87,https://www.archive.org/download/uselessness_2004.poem_librivox/uselessness_wilcox_bk.mp3,uselessness_wilcox_bk
14970,From the Forests,English,4705,491125,1,From the Forests - Read by ALP,140,https://www.archive.org/download/from_the_forests_2004.poem_librivox/forests_kendall_alp.mp3,forests_kendall_alp
14971,Romance of a Shop,English,14026,491141,1,"Chapter 1, In the Beginning",1127,https://www.archive.org/download/romance_of_a_shop_2201_librivox/romanceofashop_01_levy.mp3,romanceofashop_01_levy
14972,In Search of Treasure,English,11223,491166,1,Introduces Guy and His Father,713,https://www.archive.org/download/insearchoftreasure_2008_librivox/insearchoftreasure_01_alger.mp3,insearchoftreasure_01_alger
14973,Ormond,English,3699,491204,1,Chapter 1,2036,https://www.archive.org/download/ormond_2006_librivox/ormond_01_edgeworth.mp3,ormond_01_edgeworth
14976,"Medici, Volume 2",English,4174,491316,1,"Chapter XIX Catherine de Medici, part 1",1174,https://www.archive.org/download/medici2_2007_librivox/medici2_01_young.mp3,medici2_01_young
14977,"Cambridge Medieval History, Volume 01, The Christian Roman Empire and the Foundation of the Teutonic Kingdoms",English,13278,491363,1,General Preface and Preface to Volume 1,696,https://www.archive.org/download/cambridge_medieval_history_v1_2107_librivox/cambridgemedievalhistory1_00_bury.mp3,cambridgemedievalhistory1_00_bury
14978,Short Poetry Collection 203,English,13692,491843,1,Annabel Lee,103,https://www.archive.org/download/spc203_2005_librivox/spc203_annabellee_kw.mp3,spc203_annabellee_kw
14979,Pyrrhus,English,7879,491469,1,Ch 1,2564,https://www.archive.org/download/pyrrhus_2004_librivox/pyrrhus_01_abbott.mp3,pyrrhus_01_abbott
14980,"Letters to a Friend, Written to Mrs. Ezra S. Carr, 1866-1879",English,13956,491482,1,1866,1144,https://www.archive.org/download/letters_to_friend_2004_librivox/letterstoafriend_01_muir.mp3,letterstoafriend_01_muir
14981,Beacon Second Reader,English,11375,491501,1,Preface,143,https://www.archive.org/download/beacon_second_reader_2006_librivox/beaconsecondreader_00_fassett.mp3,beaconsecondreader_00_fassett
14982,Born to Serve,English,10594,491534,1,The World Needs Love,2169,https://www.archive.org/download/born_to_serve_2009_librivox/borntoserve_01_sheldon.mp3,borntoserve_01_sheldon
14983,Isle of the Undead,English,13417,491561,1,A Horror from the Past,1370,https://www.archive.org/download/isleofundead_2004_librivox/isleofundead_01_eshbach.mp3,isleofundead_01_eshbach
14984,Marvels of Modern Science,English,4174,491568,1,Introduction,178,https://www.archive.org/download/marvels_of_modern_science_2005_librivox/marvelsmodernscience_00_severing.mp3,marvelsmodernscience_00_severing
14986,"Flop Ear, the Funny Rabbit",English,14049,491592,1,Flop Ear Hears a Noise,717,https://www.archive.org/download/flopearthefunnyrabbit_2006_librivox/flopearthefunnyrabbit_01_barnum.mp3,flopearthefunnyrabbit_01_barnum
14988,"Beacon Lights of History, Volume 14: The New Era",English,8677,491629,1,Publisher's Preface,266,https://www.archive.org/download/beaconlightsvol14_2006_librivox/beaconlightsvol14_00_lord.mp3,beaconlightsvol14_00_lord
14989,O. Henry Encore,English,14028,491658,1,Preface & Introduction,1609,https://www.archive.org/download/ohenryencore_2009_librivox/ohenryencore_00_henry.mp3,ohenryencore_00_henry
14990,"Ingersoll on WALT WHITMAN, from the Works of Robert G. Ingersoll, Volume 3, Lecture 5",English,8463,491707,1,I. Let Us Put Wreaths on the Brows of the Living,388,https://www.archive.org/download/ingersoll_on_whitman_2004_librivox/ingersollv3whitman_01_ingersoll.mp3,ingersollv3whitman_01_ingersoll
14991,"Cambridge Modern History, Volume 01, The Renaissance",English,13587,491724,1,"Preface by A.W. Ward, G.W. Prothero and Stanley Leathes",821,https://www.archive.org/download/cambridge_modern_history_01_renaissance_2101_librivox/cambridgemodernhistory1_01_various.mp3,cambridgemodernhistory1_01_various
14992,Autobiography of an Actress; or Eight Years on the Stage,English,13852,491787,1,Preface,118,https://www.archive.org/download/autobiography_of_an_actress_2004_librivox/autobio_00_mowatt.mp3,autobio_00_mowatt
14994,Heart of a Mystery,English,688,491836,1,No. I. - Mademoiselle Delacourt - Part 1,999,https://www.archive.org/download/heartofamystery_2005_librivox/heartofamystery_01_meade.mp3,heartofamystery_01_meade
14995,Rome,English,8799,491846,1,Chapter 1 Part 1,2579,https://www.archive.org/download/rome_pt_2009_librivox/rome_01_zola.mp3,rome_01_zola
14996,Sea,English,8786,491867,1,The Sea - Read by BK,111,https://www.archive.org/download/the_sea_2004.poem_librivox/sea_sheard_bk.mp3,sea_sheard_bk
14997,Essays on Art,English,13278,491883,1,Preface,207,https://www.archive.org/download/essays_on_art_2104_librivox/essaysonart_00_goethe.mp3,essaysonart_00_goethe
14998,Jerry McAuley: His Life and Work,English,8677,491949,1,Preface and Introduction,688,https://www.archive.org/download/jerrymcauley_2007_librivox/lifeandwork_00_mcauley.mp3,lifeandwork_00_mcauley
14999,Poems,English,13895,491970,1,"Dedication,—To Ireland",142,https://www.archive.org/download/poems_2007_librivox/poems_01_wilde.mp3,poems_01_wilde
15001,O. Henryana,English,8576,492088,1,The Crucible,83,https://www.archive.org/download/o_henryana_ps_2005_librivox/ohenryana_01_henry.mp3,ohenryana_01_henry
15002,Will Warburton,English,10159,492097,1,Chapter 1,472,https://www.archive.org/download/will_warburton_2008_librivox/willwarburton_01_gissing.mp3,willwarburton_01_gissing
15003,"World’s Story Volume XI: Canada, South America, Central America, Mexico and the West Indies",English,10179,492145,1,"The landing of Columbus, by Petro Gabrini, painting, frontispiece",155,https://www.archive.org/download/worlds_story_volume_xi_canada_south_america_2007_librivox/worldstory_volume11_001_tappan.mp3,worldstory_volume11_001_tappan
